HOLE_ID,Depth (m),Dip,Azim (Orig),Grid (Orig),Azim (UTM),"SURVEY
METHOD","DH SURVEY
COMPANY","SURVEY
DATE"
SC05,355,-67.16,41.16,WGS84_46N,,GM,Ragnarok Investment LLC,4/1/2025
SC05,360,-67.19,41.12,WGS84_46N,,GM,Ragnarok Investment LLC,4/1/2025
SC05,365,-67.14,41.24,WGS84_46N,,GM,Ragnarok Investment LLC,4/1/2025
SC05,370,-66.9,41.21,WGS84_46N,,GM,Ragnarok Investment LLC,4/1/2025
SC05,375,-66.85,41.28,WGS84_46N,,GM,Ragnarok Investment LLC,4/1/2025
SC05,380,-66.9,41.33,WGS84_46N,,GM,Ragnarok Investment LLC,4/1/2025
SC05,385,-66.93,41.66,WGS84_46N,,GM,Ragnarok Investment LLC,4/1/2025
SC05,390,-66.93,41.64,WGS84_46N,,GM,Ragnarok Investment LLC,4/1/2025
SC05,395,-66.75,41.92,WGS84_46N,,GM,Ragnarok Investment LLC,4/1/2025
SC05,402,-66.7,41.96,WGS84_46N,,GM,Ragnarok Investment LLC,4/1/2025
OVD031,0,-70.52,60.52,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2024/15/255
OVD031,5,-70.4,60.37,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,10,-70.27,61.01,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,15,-70.25,61.51,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,20,-70.25,61.89,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,25,-70.13,62.21,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,30,-70.04,62.27,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,35,-69.97,62.18,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,40,-70.04,62.67,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,45,-69.98,62.75,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,50,-69.8,62.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,55,-69.7,62.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,60,-69.5,63,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,65,-69.5,62.9,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,70,-69.4,62.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,75,-69.3,62.9,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,80,-69.4,62.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,85,-69.4,62.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,90,-69.4,63.3,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,95,-69.3,63.6,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,100,-69.1,63.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,105,-69,63.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,110,-68.9,63.9,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,115,-68.9,63.9,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,120,-68.9,64.2,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD031,128.2,-68.9,64.3,WGS84_46N,,GM,Ragnarok Investment LLC,4/5/2025
OVD032,0,-55.1,59,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,5,-55.2,59.45,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,10,-55.15,59.67,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,15,-55.2,59.76,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,20,-55.36,59.73,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,25,-55.28,59.81,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,30,-55.23,59.86,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,35,-55.02,60.04,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,40,-54.96,60.23,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,45,-54.94,60.35,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,50,-54.8,60.62,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,55,-54.62,60.67,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,60,-54.52,60.72,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,65,-54.28,60.9,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,70,-54.2,61.11,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,75,-54.27,61.13,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,80,-53.95,61.2,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,85,-53.94,61.23,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,90,-53.89,61.24,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,95,-53.71,61.21,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,100,-53.56,61.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,105,-53.39,61.35,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,110,-53.28,61.29,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,115,-53.18,61.51,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,120,-53.02,61.41,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,125,-52.87,61.48,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,130,-52.63,61.48,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,135,-52.49,61.45,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,140,-52.34,61.58,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,145,-52.23,61.5,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,150,-52.19,61.64,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,155,-51.99,61.62,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,160,-51.86,61.74,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,165,-51.63,61.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,170,-51.34,61.81,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,175,-51.29,61.92,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,180,-51.06,61.94,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,185,-50.92,61.94,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,190,-50.82,62.06,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,195,-50.74,62.11,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,200,-50.61,62.11,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,205,-50.44,62.18,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,210,-50.32,62.16,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,215,-50.17,62.24,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,220,-50.05,62.27,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,225,-49.99,62.33,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,230,-49.98,62.39,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,235,-49.9,62.46,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,240,-49.8,62.5,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,245,-49.67,62.44,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,250,-49.49,62.63,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,255,-49.43,62.69,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,260,-49.38,62.68,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,265,-49.24,62.73,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,270,-49.34,62.71,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,275,-49.32,62.72,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,280,-49.25,62.94,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,285,-49.03,62.91,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,290,-48.91,63.21,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,295,-48.79,63.3,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,300,-48.67,63.37,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,305,-48.65,63.48,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,310,-48.51,63.6,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,315,-48.4,63.59,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,320,-48.32,63.58,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,325,-48.22,63.63,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,330,-48.16,63.67,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,335,-48.13,63.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,340,-48.04,63.86,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,345,-48,63.91,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,350,-47.93,64.07,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,355,-47.73,64.08,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,360,-47.59,64.31,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,365,-47.4,64.37,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,370,-47.16,64.52,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,375,-47.03,64.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,380,-46.98,64.91,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,385,-47.01,65.03,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,390,-46.92,65.18,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,395,-46.97,65.37,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD032,401,-47.06,65.36,WGS84_46N,,GM,Ragnarok Investment LLC,4/15/2025
OVD035,0,-73.4,236.26,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,5,-73.66,235.98,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,10,-73.96,235.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,15,-73.86,235.58,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,20,-73.84,235.61,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,25,-73.72,236.04,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,30,-73.73,235.71,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,35,-73.71,235.84,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,40,-73.71,235.73,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,45,-73.79,235.78,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,50,-73.85,235.64,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,55,-73.82,235.94,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,60,-73.83,235.88,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,65,-73.78,235.89,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,70,-73.74,236.06,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,75,-73.75,236,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,80,-73.75,235.97,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,85,-73.84,236.04,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,90,-73.86,235.99,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,95,-73.89,236.14,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,100,-73.83,235.97,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,105,-73.76,236.45,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD035,108.7,-73.76,236.56,WGS84_46N,,GM,Ragnarok Investment LLC,4/17/2025
OVD033,0,-64.9,203,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,5,-64.9,203.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,10,-64.8,203.2,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,15,-64.8,203.5,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,20,-64.8,203.6,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,25,-64.8,203.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,30,-64.7,204,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,35,-64.7,204.3,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,40,-64.7,204.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,45,-64.6,204.5,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,50,-64.5,204.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,55,-64.5,204.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,60,-64.4,205.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,65,-64.4,205.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,70,-64.5,205.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,75,-64.5,205.2,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,80,-64.6,205.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,85,-64.6,205.5,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,90,-64.7,205.6,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,95,-64.7,205.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,100,-64.7,205.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,105,-64.7,205.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,110,-64.8,205.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,115,-64.8,205.6,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,120,-64.9,205.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,125,-64.9,205.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,130,-64.7,205.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,135,-64.5,206.2,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,140,-64.4,206.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,145,-64.4,206.2,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,150,-64.4,206.3,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,155,-64.4,206.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,160,-64.4,206.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,165,-64.4,206.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,170,-64.5,206.9,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,175,-64.5,207.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,180,-64.5,207.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,185,-64.5,207.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,190,-64.6,207.3,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,195,-64.7,207.3,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,200,-64.6,207.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,205,-64.7,207.5,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,210,-64.9,207.5,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,215,-65.1,207.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,220,-65.1,207.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,225,-65.2,207.9,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,230,-65.1,208.2,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,235,-65,208.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,240,-65,208.2,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,245,-64.9,208.3,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,250,-65.1,208.5,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,255,-65.1,208.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,260,-64.9,209.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,265,-64.9,209.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,270,-64.9,209.3,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,275,-64.8,209.2,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,280,-64.8,209.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,285,-64.8,209.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,290,-64.8,209.6,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,295,-64.9,209.6,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,300,-64.9,209.6,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,305,-64.9,209.9,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,310,-64.9,209.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,315,-64.8,210,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,320,-64.8,210,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,325,-64.8,210.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,330,-64.9,210.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,335,-64.9,210.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,340,-64.9,210.6,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,345,-64.9,210.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
OVD033,351.5,-65,210.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/26/2025
SC06,0,-68.2,186.3,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
SC06,5,-68.3,186.2,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
SC06,10,-68.3,186.2,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
SC06,15,-68.2,186.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
SC06,20,-68.3,186.7,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
SC06,25,-68.3,186.8,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
SC06,30,-68.3,187.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
SC06,35,-68.3,187.4,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
SC06,40,-68.2,187.3,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
SC06,45,-68.1,187.2,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
SC06,50,-68.1,186.9,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
SC06,55,-68.1,186.9,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
SC06,61.9,-68.2,187.1,WGS84_46N,,GM,Ragnarok Investment LLC,4/28/2025
OVD034,0,-77.4,238.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,5,-77.5,238.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,10,-77.7,239,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,15,-77.7,239.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,20,-77.7,239.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,25,-77.7,240,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,30,-77.7,240.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,35,-77.7,241.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,40,-77.7,241.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,45,-77.6,241.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,50,-77.6,241.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,55,-77.6,241.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,60,-77.4,242.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,65,-77.3,242.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,70,-77.3,242.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,75,-77.4,242.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,80,-77.6,242.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,85,-77.7,243,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,90,-77.7,242.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
OVD034,97.7,-77.7,242.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/1/2025
SC07,0,-69.3,178.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,5,-69.4,178.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,10,-69.3,178.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,15,-69.2,178.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,20,-69.2,178.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,25,-69.2,178.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,30,-69.4,178.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,35,-69.4,178.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,40,-69.5,178.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,45,-69.5,178.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,50,-69.5,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,55,-69.6,178.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,60,-69.6,178.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,65,-69.6,178.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,70,-69.6,178.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,75,-69.7,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,80,-69.6,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,85,-69.7,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,90,-69.8,178.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,95,-69.8,178.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,100,-69.8,179,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,105,-70,178.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,110,-70.1,178.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,115,-70,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,120,-70,178.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,125,-69.9,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,130,-69.8,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,135,-69.7,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,140,-69.7,179,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,145,-69.7,179,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,150,-69.8,178.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,155,-69.9,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,160,-69.8,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,165,-69.8,179,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,170,-69.7,179.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,175,-69.8,179.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,180,-69.8,179.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,185,-69.8,179.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,190,-69.9,179.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,195,-69.8,179.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,200,-69.9,180.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,205,-69.9,180.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,210,-69.9,180.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,215,-69.9,180.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,220,-69.9,180.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,225,-70,180.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,230,-70,180.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,235,-70.1,181,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
